state,sex,age_band,year,metric,value
Australian Capital Territory,Female,15-17,2020,avg_wait_days,37.25
Australian Capital Territory,Female,15-17,2020,ed_on_time_pct,72.7
Australian Capital Territory,Female,15-17,2021,avg_wait_days,28.8
Australian Capital Territory,Female,15-17,2021,ed_on_time_pct,72.6
Australian Capital Territory,Female,15-17,2022,avg_wait_days,32.01
Australian Capital Territory,Female,15-17,2022,ed_on_time_pct,71.7
Australian Capital Territory,Female,15-17,2023,avg_wait_days,29.85
Australian Capital Territory,Female,15-17,2023,ed_on_time_pct,73.5
Australian Capital Territory,Female,15-17,2024,avg_wait_days,29.35
Australian Capital Territory,Female,15-17,2024,ed_on_time_pct,67.7
Australian Capital Territory,Female,18-21,2019,avg_wait_days,44.98
Australian Capital Territory,Female,18-21,2019,ed_on_time_pct,75.8
Australian Capital Territory,Female,18-21,2020,avg_wait_days,37.3
Australian Capital Territory,Female,18-21,2020,ed_on_time_pct,71.0
Australian Capital Territory,Female,18-21,2021,avg_wait_days,42.99
Australian Capital Territory,Female,18-21,2021,ed_on_time_pct,75.8
Australian Capital Territory,Female,18-21,2022,avg_wait_days,37.55
Australian Capital Territory,Female,18-21,2022,ed_on_time_pct,72.5
Australian Capital Territory,Female,18-21,2023,avg_wait_days,37.72
Australian Capital Territory,Female,18-21,2023,ed_on_time_pct,73.3
Australian Capital Territory,Female,18-21,2024,avg_wait_days,41.1
Australian Capital Territory,Female,18-21,2024,ed_on_time_pct,70.1
Australian Capital Territory,Female,22-24,2019,avg_wait_days,40.46
Australian Capital Territory,Female,22-24,2019,ed_on_time_pct,74.2
Australian Capital Territory,Female,22-24,2020,avg_wait_days,33.53
Australian Capital Territory,Female,22-24,2020,ed_on_time_pct,72.8
Australian Capital Territory,Female,22-24,2021,avg_wait_days,45.03
Australian Capital Territory,Female,22-24,2021,ed_on_time_pct,75.0
Australian Capital Territory,Female,22-24,2022,avg_wait_days,38.26
Australian Capital Territory,Female,22-24,2022,ed_on_time_pct,73.4
Australian Capital Territory,Female,22-24,2023,avg_wait_days,32.63
Australian Capital Territory,Female,22-24,2023,ed_on_time_pct,71.0
Australian Capital Territory,Female,22-24,2024,avg_wait_days,44.09
Australian Capital Territory,Female,22-24,2024,ed_on_time_pct,68.8
